case:concept:name,concept:name,Resource,Complete Timestamp,Variant,Variant index,Part_Desc_,Rework,Work_Order_Qty,label,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases
Case269,Turning & Milling Q.C.,ID4287,1/11/12 13:53,Variant 53,53,Ballnut,missing,12,regular,D,Quality Check 1,12,0,73,833,1,2,13,130,2663,6,31
Case269,Turning & Milling - Machine 8,ID0997,1/11/12 15:04,Variant 53,53,Ballnut,missing,12,regular,S,Machine 8 - Turning & Milling,1,0,120,904,1,2,15,71,2734,7,30
Case269,Turning & Milling Q.C.,ID4287,1/11/12 16:20,Variant 53,53,Ballnut,missing,12,regular,D,Quality Check 1,0,0,70,980,1,2,16,76,2810,8,30
Case269,Turning & Milling - Machine 8,ID0997,1/11/12 17:54,Variant 53,53,Ballnut,missing,12,regular,D,Machine 8 - Turning & Milling,11,0,289,1074,1,2,17,94,2904,9,30
Case269,Turning & Milling Q.C.,ID4287,1/12/12 8:40,Variant 53,53,Ballnut,missing,12,regular,D,Quality Check 1,12,0,100,520,1,3,8,886,3790,10,28
Case269,Lapping - Machine 1,ID0998,1/24/12 11:24,Variant 53,53,Ballnut,missing,12,regular,D,Machine 1 - Lapping,12,0,0,684,1,1,11,17444,21234,11,32
Case269,Laser Marking - Machine 7,ID0998,1/24/12 12:39,Variant 53,53,Ballnut,missing,12,regular,D,Machine 7- Laser Marking,12,0,75,759,1,1,12,75,21309,12,33
Case269,Round Grinding - Machine 2,ID4385,1/25/12 18:00,Variant 53,53,Ballnut,missing,12,regular,S,Machine 2 - Round Grinding,0,0,150,1080,1,2,18,1761,23070,13,33
Case269,Round Grinding - Machine 2,ID4355,1/25/12 23:48,Variant 53,53,Ballnut,missing,12,regular,D,Machine 2 - Round Grinding,12,0,358,1428,1,2,23,348,23418,14,33
Case269,Round Grinding - Machine 12,ID4528,1/26/12 9:31,Variant 53,53,Ballnut,missing,12,regular,S,Machine 12 - Grinding,0,0,56,571,1,3,9,583,24001,15,33
Case269,Round Grinding - Machine 12,ID4528,1/26/12 10:51,Variant 53,53,Ballnut,missing,12,regular,D,Machine 12 - Grinding,12,0,79,651,1,3,10,80,24081,16,33
Case269,Final Inspection Q.C.,ID4287,1/29/12 8:40,Variant 53,53,Ballnut,missing,12,regular,D,Quality Check 1,0,0,100,520,1,6,8,4189,28270,17,32
Case269,Final Inspection Q.C.,ID4287,1/29/12 12:00,Variant 53,53,Ballnut,missing,12,regular,D,Quality Check 1,0,0,114,720,1,6,12,200,28470,18,32
Case269,Final Inspection Q.C.,ID4287,1/29/12 15:55,Variant 53,53,Ballnut,missing,12,regular,D,Quality Check 1,0,0,155,955,1,6,15,235,28705,19,30
Case269,Packing,ID4820,1/30/12 1:00,Variant 53,53,Ballnut,missing,12,regular,D,Packing,12,0,60,60,1,0,1,545,29250,20,29
Case269,Final Inspection Q.C.,ID4287,1/30/12 10:31,Variant 53,53,Ballnut,missing,12,regular,D,Quality Check 1,12,0,31,631,1,0,10,571,29821,21,29
Case244,Lapping - Machine 1,ID4528,1/9/12 17:49,Variant 54,54,Cable Head,missing,5,deviant,D,Machine 1 - Lapping,2,0,34,1069,1,0,17,0,0,1,31
Case244,Lapping - Machine 1,ID4528,1/10/12 8:12,Variant 54,54,Cable Head,missing,5,deviant,D,Machine 1 - Lapping,3,0,75,492,1,1,8,863,863,2,29
Case244,Round Grinding - Machine 12,ID4528,1/10/12 9:50,Variant 54,54,Cable Head,missing,5,deviant,S,Machine 12 - Grinding,0,0,98,590,1,1,9,98,961,3,28
Case244,Round Grinding - Machine 12,ID4528,1/10/12 15:55,Variant 54,54,Cable Head,missing,5,deviant,D,Machine 12 - Grinding,0,0,364,955,1,1,15,365,1326,4,29
Case244,Round Grinding - Machine 12,ID4528,1/11/12 11:19,Variant 54,54,Cable Head,missing,5,deviant,D,Machine 12 - Grinding,1,0,262,679,1,2,11,1164,2490,5,31
Case244,Round Grinding - Machine 12,ID4528,1/11/12 12:38,Variant 54,54,Cable Head,missing,5,deviant,B,Machine 12 - Grinding,0,0,78,758,1,2,12,79,2569,6,31
Case244,Final Inspection Q.C.,ID4287,1/11/12 12:40,Variant 54,54,Cable Head,missing,5,deviant,D,Quality Check 1,0,0,100,760,1,2,12,2,2571,7,31
Case244,Round Grinding - Machine 12,ID4528,1/11/12 14:05,Variant 54,54,Cable Head,missing,5,deviant,D,Machine 12 - Grinding,4,0,87,845,1,2,14,85,2656,8,30
Case190,Packing,ID4820,1/10/12 1:00,Variant 55,55,other,missing,16,regular,D,Packing,7,0,60,60,1,1,1,0,0,1,31
Case190,Final Inspection Q.C.,ID4493,1/10/12 15:45,Variant 55,55,other,missing,16,regular,D,Quality Check 1,7,0,75,945,1,1,15,885,885,2,29
Case190,Turning & Milling Q.C.,ID4493,1/29/12 13:42,Variant 55,55,other,missing,16,regular,D,Quality Check 1,0,0,143,822,1,6,13,27237,28122,3,30
Case190,Final Inspection Q.C.,ID4493,2/13/12 1:15,Variant 55,55,other,missing,16,regular,D,Quality Check 1,0,0,75,75,2,0,1,20853,48975,4,35
Case190,Turning & Milling Q.C.,ID4493,2/14/12 11:10,Variant 55,55,other,missing,16,regular,D,Quality Check 1,0,0,112,670,2,1,11,2035,51010,5,30
Case194,Turning & Milling - Machine 10,ID4132,1/10/12 10:54,Variant 56,56,Socket,missing,40,deviant,S,Machine 10 - Grinding,0,0,40,654,1,1,10,0,0,1,29
Case194,Turning & Milling - Machine 10,ID4132,1/11/12 16:28,Variant 56,56,Socket,missing,40,deviant,S,Machine 10 - Grinding,0,0,552,988,1,2,16,1774,1774,2,30
Case194,Turning & Milling Q.C.,ID4287,1/11/12 17:52,Variant 56,56,Socket,missing,40,deviant,S,Quality Check 1,0,0,92,1072,1,2,17,84,1858,3,30
Case194,Turning & Milling Q.C.,ID4287,1/12/12 15:51,Variant 56,56,Socket,missing,40,deviant,D,Quality Check 1,0,0,189,951,1,3,15,1319,3177,4,30
Case194,Turning & Milling - Machine 10,ID4132,1/12/12 17:42,Variant 56,56,Socket,Y,40,deviant,S,Machine 10 - Grinding,3,0,637,1062,1,3,17,111,3288,5,30
Case194,Turning & Milling - Machine 10,ID4641,1/13/12 6:28,Variant 56,56,Socket,Y,40,deviant,D,Machine 10 - Grinding,8,0,579,388,1,4,6,766,4054,6,30
Case194,Turning & Milling Q.C.,ID4287,1/13/12 12:30,Variant 56,56,Socket,Y,40,deviant,D,Quality Check 1,37,0,90,750,1,4,12,362,4416,7,29
Case194,Turning & Milling - Machine 10,ID3846,1/13/12 12:48,Variant 56,56,Socket,Y,40,deviant,D,Machine 10 - Grinding,7,0,356,768,1,4,12,18,4434,8,29
Case194,Turning & Milling - Machine 10,ID4132,1/14/12 9:00,Variant 56,56,Socket,Y,40,deviant,D,Machine 10 - Grinding,20,0,1212,540,1,5,9,1212,5646,9,29
Case194,other,ID4932,1/14/12 13:00,Variant 56,56,Socket,Y,40,deviant,D,other,39,0,240,780,1,5,13,240,5886,10,29
Case194,Turning & Milling - Machine 10,ID4132,1/15/12 3:17,Variant 56,56,Socket,Y,40,deviant,D,Machine 10 - Grinding,2,0,202,197,1,6,3,857,6743,11,28
Case194,Turning - Machine 9,ID3846,1/15/12 16:25,Variant 56,56,Socket,Y,40,deviant,S,Machine 9 - Turning & Milling,2,0,427,985,1,6,16,788,7531,12,29
Case194,Turning - Machine 9,ID3846,1/15/12 17:52,Variant 56,56,Socket,Y,40,deviant,D,Machine 9 - Turning & Milling,4,0,86,1072,1,6,17,87,7618,13,29
Case194,Turning & Milling Q.C.,ID4287,1/15/12 17:58,Variant 56,56,Socket,Y,40,deviant,D,Quality Check 1,0,0,538,1078,1,6,17,6,7624,14,28
Case257,Turning & Milling - Machine 5,ID4794,1/11/12 9:42,Variant 57,57,Cable Head,missing,150,deviant,S,Machine 5 - Turning & Milling,0,0,127,582,1,2,9,0,0,1,30
Case257,Turning & Milling - Machine 5,ID4932,1/11/12 15:48,Variant 57,57,Cable Head,missing,150,deviant,S,Machine 5 - Turning & Milling,1,0,183,948,1,2,15,366,366,2,30
Case257,Turning & Milling - Machine 5,ID4429,1/11/12 17:24,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,10,0,95,1044,1,2,17,96,462,3,30
Case257,Turning & Milling - Machine 5,ID4718,1/11/12 21:04,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,20,0,175,1264,1,2,21,220,682,4,30
Case257,Turning & Milling - Machine 5,ID4529,1/12/12 7:00,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,75,0,596,420,1,3,7,596,1278,5,30
Case257,Turning & Milling - Machine 5,ID4429,1/12/12 11:07,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,18,0,239,667,1,3,11,247,1525,6,28
Case257,Turning & Milling - Machine 5,ID4529,1/13/12 6:27,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,26,0,409,387,1,4,6,1160,2685,7,30
Case257,Turning & Milling - Machine 5,ID4429,1/13/12 12:38,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,23,0,329,758,1,4,12,371,3056,8,29
Case257,Turning & Milling - Machine 5,ID4794,1/14/12 22:00,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,36,0,540,1320,1,5,22,2002,5058,9,29
Case257,Turning & Milling - Machine 5,ID4529,1/15/12 1:15,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,0,0,735,75,1,6,1,195,5253,10,28
Case257,Turning & Milling - Machine 5,ID4794,1/15/12 5:59,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,28,0,424,359,1,6,5,284,5537,11,28
Case257,Turning & Milling - Machine 5,ID4932,1/15/12 9:55,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,36,0,595,595,1,6,9,236,5773,12,29
Case257,Turning & Milling - Machine 5,ID4429,1/15/12 14:43,Variant 57,57,Cable Head,missing,150,deviant,D,Machine 5 - Turning & Milling,27,0,363,883,1,6,14,288,6061,13,29
Case192,other,other,1/11/12 10:00,Variant 58,58,Piston,missing,200,regular,D,other,0,0,120,600,1,2,10,0,0,1,31
Case192,Turning & Milling Q.C.,ID4287,1/11/12 11:09,Variant 58,58,Piston,missing,200,regular,D,Quality Check 1,0,0,61,669,1,2,11,69,69,2,31
Case192,Turning & Milling - Machine 9,ID4132,2/7/12 16:17,Variant 58,58,Piston,missing,200,regular,S,Machine 9 - Turning & Milling,1,0,383,977,2,1,16,39188,39257,3,34
Case192,Turning & Milling Q.C.,ID4287,2/8/12 8:40,Variant 58,58,Piston,missing,200,regular,D,Quality Check 1,0,0,95,520,2,2,8,983,40240,4,34
Case192,Turning & Milling - Machine 9,ID4132,2/8/12 8:41,Variant 58,58,Piston,missing,200,regular,S,Machine 9 - Turning & Milling,0,0,84,521,2,2,8,1,40241,5,34
Case192,Turning & Milling - Machine 9,ID4132,2/8/12 15:46,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,7,0,423,946,2,2,15,425,40666,6,35
Case192,Turning & Milling - Machine 9,ID4641,2/8/12 20:17,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,0,0,3,1217,2,2,20,271,40937,7,35
Case192,Turning & Milling Q.C.,ID4287,2/9/12 8:40,Variant 58,58,Piston,Y,200,regular,D,Quality Check 1,0,0,100,520,2,3,8,743,41680,8,36
Case192,Turning & Milling - Machine 9,ID4132,2/9/12 10:13,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,3,0,181,613,2,3,10,93,41773,9,36
Case192,Turning & Milling - Machine 9,ID3846,2/9/12 15:56,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,6,0,340,956,2,3,15,343,42116,10,36
Case192,Turning & Milling - Machine 9,ID4641,2/10/12 6:45,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,11,0,631,405,2,4,6,889,43005,11,35
Case192,Turning & Milling Q.C.,ID4287,2/10/12 10:40,Variant 58,58,Piston,Y,200,regular,D,Quality Check 1,0,0,63,640,2,4,10,235,43240,12,35
Case192,Turning & Milling - Machine 9,ID3846,2/10/12 12:53,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,6,0,359,773,2,4,12,133,43373,13,35
Case192,Turning & Milling - Machine 9,ID4132,2/12/12 6:37,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,9,0,507,397,2,6,6,2504,45877,14,35
Case192,Turning & Milling - Machine 9,ID3846,2/12/12 7:06,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,0,0,15,426,2,6,7,29,45906,15,35
Case192,Turning & Milling - Machine 9,ID3846,2/12/12 15:59,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,7,0,419,959,2,6,15,533,46439,16,34
Case192,Turning & Milling Q.C.,ID4287,2/12/12 18:03,Variant 58,58,Piston,Y,200,regular,D,Quality Check 1,0,0,21,1083,2,6,18,124,46563,17,35
Case192,Turning & Milling - Machine 9,ID4132,2/12/12 23:24,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,8,0,437,1404,2,6,23,321,46884,18,35
Case192,Turning & Milling - Machine 9,ID4794,2/13/12 6:41,Variant 58,58,Piston,Y,200,regular,D,Machine 9 - Turning & Milling,8,0,413,401,2,0,6,437,47321,19,35
Case192,Turning & Milling Q.C.,ID4287,2/13/12 9:49,Variant 58,58,Piston,Y,200,regular,D,Quality Check 1,60,0,139,589,2,0,9,188,47509,20,34
Case192,Turning & Milling Q.C.,ID4287,2/13/12 10:02,Variant 58,58,Piston,Y,200,regular,D,Quality Check 1,6,0,22,602,2,0,10,13,47522,21,34
Case192,Turning & Milling - Machine 9,ID3846,2/13/12 14:34,Variant 58,58,Piston,Y,200,regular,S,Machine 9 - Turning & Milling,1,0,438,874,2,0,14,272,47794,22,33
Case192,Turning & Milling - Machine 9,ID3846,2/13/12 15:58,Variant 58,58,Piston,Y,200,regular,S,Machine 9 - Turning & Milling,0,0,81,958,2,0,15,84,47878,23,34
Case148,other,other,1/11/12 11:30,Variant 59,59,Piston,missing,78,regular,D,other,0,0,90,690,1,2,11,0,0,1,32
Case148,other,ID3767,1/17/12 15:00,Variant 59,59,Piston,missing,78,regular,D,other,1,0,420,900,1,1,15,8850,8850,2,32
Case148,Packing,other,2/26/12 1:00,Variant 59,59,Piston,missing,78,regular,D,Packing,1,0,60,60,2,6,1,56760,65610,3,25
Case148,Final Inspection Q.C.,ID4287,2/26/12 1:15,Variant 59,59,Piston,missing,78,regular,D,Quality Check 1,1,0,75,75,2,6,1,0,65625,4,25
Case148,other,ID4287,2/26/12 1:15,Variant 59,59,Piston,missing,78,regular,D,Quality Check 1,1,0,75,75,2,6,1,15,65625,5,25
Case148,Final Inspection Q.C.,ID4287,2/26/12 14:00,Variant 59,59,Piston,missing,78,regular,D,Quality Check 1,0,0,21,840,2,6,14,765,66390,6,24
Case148,Milling - Machine 14,ID4287,2/26/12 14:53,Variant 59,59,Piston,missing,78,regular,D,Machine 14 - Milling,1,0,75,893,2,6,14,53,66443,7,22
Case179,Grinding Rework - Machine 27,ID4872,1/11/12 22:51,Variant 60,60,Cable Head,missing,150,deviant,D,Machine 27 - Grinding,0,0,232,1371,1,2,22,0,0,1,31
Case179,Final Inspection Q.C.,ID4163,1/13/12 10:00,Variant 60,60,Cable Head,missing,150,deviant,D,Quality Check 1,10,0,60,600,1,4,10,2109,2109,2,29
Case179,Packing,ID4820,1/15/12 1:00,Variant 60,60,Cable Head,missing,150,deviant,D,Packing,10,0,60,60,1,6,1,2340,4449,3,28
Case179,other,ID4528,2/20/12 12:50,Variant 60,60,Cable Head,missing,150,deviant,D,Machine 12 - Grinding,0,0,125,770,2,0,12,52550,56999,4,28
Case179,Final Inspection Q.C.,ID4163,2/22/12 11:00,Variant 60,60,Cable Head,missing,150,deviant,D,Quality Check 1,0,0,120,660,2,2,11,2770,59769,5,26
Case179,Packing,ID4820,2/23/12 1:00,Variant 60,60,Cable Head,missing,150,deviant,D,Packing,2,0,60,60,2,3,1,840,60609,6,26
Case249,Turning & Milling - Machine 8,ID0997,1/12/12 15:05,Variant 61,61,Ballnut,missing,64,deviant,S,Machine 8 - Turning & Milling,1,0,422,905,1,3,15,0,0,1,29
Case249,Turning & Milling - Machine 8,ID0997,1/12/12 16:00,Variant 61,61,Ballnut,missing,64,deviant,S,Machine 8 - Turning & Milling,0,0,54,960,1,3,16,55,55,2,30
Case249,Turning & Milling Q.C.,ID4287,1/13/12 7:41,Variant 61,61,Ballnut,missing,64,deviant,D,Quality Check 1,0,0,48,461,1,4,7,941,996,3,30
Case249,Turning & Milling - Machine 8,ID0997,1/13/12 12:40,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 8 - Turning & Milling,18,0,292,760,1,4,12,299,1295,4,29
Case249,Turning & Milling - Machine 8,ID0997,1/15/12 17:58,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 8 - Turning & Milling,38,0,506,1078,1,6,17,3198,4493,5,28
Case249,Turning & Milling - Machine 8,ID4932,1/15/12 22:15,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 8 - Turning & Milling,6,0,129,1335,1,6,22,257,4750,6,28
Case249,Turning & Milling Q.C.,ID4287,1/16/12 8:40,Variant 61,61,Ballnut,missing,64,deviant,D,Quality Check 1,63,0,100,520,1,0,8,625,5375,7,30
Case249,Flat Grinding - Machine 11,ID0998,1/16/12 16:08,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 11 - Grinding,63,0,149,968,1,0,16,448,5823,8,31
Case249,Lapping - Machine 1,ID0998,1/16/12 17:22,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 1 - Lapping,63,0,74,1042,1,0,17,74,5897,9,30
Case249,Round Grinding - Manual,ID4872,1/17/12 13:32,Variant 61,61,Ballnut,missing,64,deviant,S,Machine 27 - Grinding,0,0,44,812,1,1,13,1210,7107,10,31
Case249,Round Grinding - Machine 2,ID4385,1/18/12 0:53,Variant 61,61,Ballnut,missing,64,deviant,S,Machine 2 - Round Grinding,0,0,234,53,1,2,0,681,7788,11,36
Case249,Round Grinding - Machine 2,ID4385,1/18/12 2:07,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 2 - Round Grinding,5,0,74,127,1,2,2,74,7862,12,36
Case249,Round Grinding - Machine 2,ID4355,1/18/12 16:03,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 2 - Round Grinding,29,0,540,963,1,2,16,836,8698,13,36
Case249,Round Grinding - Machine 2,ID4385,1/18/12 17:57,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 2 - Round Grinding,7,0,111,1077,1,2,17,114,8812,14,37
Case249,Round Grinding - Machine 2,ID4528,1/19/12 2:22,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 2 - Round Grinding,22,0,364,142,1,3,2,505,9317,15,37
Case249,Laser Marking - Machine 7,ID4872,1/19/12 7:40,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 7- Laser Marking,1,0,1,460,1,3,7,318,9635,16,36
Case249,Laser Marking - Machine 7,ID4872,1/19/12 8:31,Variant 61,61,Ballnut,missing,64,deviant,D,Machine 7- Laser Marking,62,0,51,511,1,3,8,51,9686,17,36
Case249,Final Inspection Q.C.,ID4287,1/19/12 11:10,Variant 61,61,Ballnut,missing,64,deviant,D,Quality Check 1,0,0,250,670,1,3,11,159,9845,18,35
Case249,Packing,ID4491,1/22/12 1:00,Variant 61,61,Ballnut,missing,64,deviant,D,Packing,62,0,60,60,1,6,1,3710,13555,19,34
Case231,Lapping - Machine 1,ID0998,1/12/12 15:27,Variant 62,62,Cable Head,missing,20,deviant,D,Machine 1 - Lapping,19,0,182,927,1,3,15,0,0,1,30
Case231,Round Grinding - Machine 2,ID4355,1/15/12 14:26,Variant 62,62,Cable Head,missing,20,deviant,S,Machine 2 - Round Grinding,1,0,214,866,1,6,14,4259,4259,2,30
Case231,Round Grinding - Machine 2,ID4355,1/15/12 16:09,Variant 62,62,Cable Head,missing,20,deviant,D,Machine 2 - Round Grinding,2,0,102,969,1,6,16,103,4362,3,29
Case231,Round Grinding - Machine 2,ID4385,1/15/12 23:38,Variant 62,62,Cable Head,missing,20,deviant,D,Machine 2 - Round Grinding,10,0,440,1418,1,6,23,449,4811,4,28
Case231,Round Grinding - Machine 2,ID4528,1/16/12 4:33,Variant 62,62,Cable Head,missing,20,deviant,D,Machine 2 - Round Grinding,6,0,299,273,1,0,4,295,5106,5,28
Case231,Round Grinding - Q.C.,ID4163,1/18/12 12:50,Variant 62,62,Cable Head,missing,20,deviant,D,Quality Check 1,0,0,188,770,1,2,12,3377,8483,6,35
Case231,Round Grinding - Q.C.,ID4163,1/18/12 16:08,Variant 62,62,Cable Head,missing,20,deviant,D,Quality Check 1,0,0,168,968,1,2,16,198,8681,7,36
Case231,Round Grinding - Q.C.,ID4163,1/19/12 9:30,Variant 62,62,Cable Head,missing,20,deviant,D,Quality Check 1,2,0,30,570,1,3,9,1042,9723,8,35
Case21,Turning & Milling - Machine 4,ID4167,1/12/12 17:55,Variant 63,63,Punch Plate,missing,151,deviant,S,Machine 4 - Turning & Milling,0,0,628,1075,1,3,17,0,0,1,31
Case21,Turning & Milling - Machine 4,ID4529,1/13/12 6:26,Variant 63,63,Punch Plate,missing,151,deviant,D,Machine 4 - Turning & Milling,51,0,406,386,1,4,6,751,751,2,30
Case21,Turning & Milling - Machine 4,ID4932,1/13/12 8:38,Variant 63,63,Punch Plate,missing,151,deviant,D,Machine 4 - Turning & Milling,0,0,75,518,1,4,8,132,883,3,29
Case21,Turning & Milling Q.C.,ID4618,1/13/12 12:50,Variant 63,63,Punch Plate,missing,151,deviant,D,Quality Check 1,0,0,350,770,1,4,12,0,1135,4,29
Case21,Turning & Milling - Machine 4,ID4932,1/13/12 12:50,Variant 63,63,Punch Plate,missing,151,deviant,D,Machine 4 - Turning & Milling,25,0,326,770,1,4,12,252,1135,5,29
Case21,Turning & Milling - Machine 4,ID4794,1/14/12 22:00,Variant 63,63,Punch Plate,missing,151,deviant,D,Machine 4 - Turning & Milling,25,0,540,1320,1,5,22,1990,3125,6,29
Case21,Turning & Milling Q.C.,ID4529,1/15/12 1:15,Variant 63,63,Punch Plate,Y,151,deviant,D,Quality Check 1,0,0,75,75,1,6,1,195,3320,7,28
Case21,Turning & Milling - Machine 4,ID4794,1/15/12 4:41,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 4 - Turning & Milling,15,0,701,281,1,6,4,206,3526,8,28
Case21,Turning & Milling - Machine 4,ID4932,1/15/12 9:52,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 4 - Turning & Milling,35,0,697,592,1,6,9,311,3837,9,29
Case21,Turning & Milling Q.C.,ID4618,1/15/12 12:37,Variant 63,63,Punch Plate,Y,151,deviant,D,Quality Check 1,0,0,64,757,1,6,12,165,4002,10,29
Case21,Turning & Milling Q.C.,ID4618,1/15/12 15:32,Variant 63,63,Punch Plate,Y,151,deviant,D,Quality Check 1,151,0,28,932,1,6,15,175,4177,11,29
Case21,Turning & Milling Q.C.,ID4167,1/15/12 16:09,Variant 63,63,Punch Plate,Y,151,deviant,D,Quality Check 1,0,0,38,969,1,6,16,37,4214,12,29
Case21,Laser Marking - Machine 7,ID4932,1/23/12 14:37,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 7- Laser Marking,151,0,51,877,1,0,14,11428,15642,13,35
Case21,Round Grinding - Machine 3,ID4445,1/23/12 22:18,Variant 63,63,Punch Plate,Y,151,deviant,S,Machine 3 - Round Grinding,0,0,62,1338,1,0,22,461,16103,14,35
Case21,Round Grinding - Machine 3,ID0420,1/24/12 8:40,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 3 - Round Grinding,17,0,110,520,1,1,8,622,16725,15,33
Case21,Round Grinding - Machine 3,ID0420,1/24/12 14:50,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 3 - Round Grinding,23,0,470,890,1,1,14,370,17095,16,33
Case21,Round Grinding - Machine 3,ID4445,1/24/12 21:30,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 3 - Round Grinding,16,0,650,1290,1,1,21,400,17495,17,34
Case21,Round Grinding - Machine 3,ID4445,1/24/12 22:30,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 3 - Round Grinding,85,0,150,1350,1,1,22,60,17555,18,34
Case21,Round Grinding - Machine 2,ID4445,2/8/12 4:40,Variant 63,63,Punch Plate,Y,151,deviant,S,Machine 2 - Round Grinding,0,0,50,280,2,2,4,20530,38085,19,33
Case21,Round Grinding - Machine 2,ID4445,2/8/12 6:55,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 2 - Round Grinding,25,0,135,415,2,2,6,135,38220,20,33
Case21,Turning & Milling Q.C.,ID4618,2/8/12 7:30,Variant 63,63,Punch Plate,Y,151,deviant,D,Quality Check 1,0,0,30,450,2,2,7,35,38255,21,34
Case21,Round Grinding - Machine 2,ID0420,2/8/12 9:57,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 2 - Round Grinding,54,0,169,597,2,2,9,147,38402,22,34
Case21,Round Grinding - Machine 2,ID0420,2/8/12 16:34,Variant 63,63,Punch Plate,Y,151,deviant,D,Machine 2 - Round Grinding,62,0,186,994,2,2,16,397,38799,23,35
Case239,Turning & Milling - Machine 6,ID4794,1/15/12 6:38,Variant 64,64,Ballnut,missing,16,regular,S,Machine 6 - Turning & Milling,1,0,462,398,1,6,6,0,0,1,29
